cliente_id,ranking_oferta,oferta_id,nombre_oferta,precio_mensual,ahorro_pct,gb_incluidos,canal,score_propension_lr,score_ranking_nbo
CLI088480,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8199437002225899,0.8283983050528823
CLI088480,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8129665014689186,0.8283983050528823
CLI088480,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8157171461710885,0.8282770433507761
CLI088486,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7884126023027921,0.8070306033985026
CLI088486,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7931065560061308,0.8070306033985026
CLI088486,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7853616430981702,0.8070306033985026
CLI088493,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8168540082895287,0.8079916305368873
CLI088493,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8097848583555484,0.8079916305368873
CLI088493,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8125715067975126,0.8073885896070349
CLI088498,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7971529628826561,0.7589825799114118
CLI088498,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.789519324971947,0.7589825799114118
CLI088498,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7925267976577859,0.7588265465691274
CLI088502,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8024886717262979,0.8130591604614242
CLI088502,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7950041931126327,0.8130591604614242
CLI088502,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7979533507605694,0.8129295071723343
CLI088514,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8315439226519161,0.8231342106210628
CLI088514,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8249202513615448,0.8231342106210628
CLI088514,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8275323912088625,0.8230100238247094
CLI088515,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8037778373220227,0.8239542720640153
CLI088515,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7963298118141223,0.8239542720640153
CLI088515,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7992647138712247,0.8190362416200208
CLI088522,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.7761183593488918,0.7480378841404193
CLI088522,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7679235922725266,0.7480378841404193
CLI088522,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7711501948325268,0.7478771189736727
CLI088531,1,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7538234843271231,0.7327698704973992
CLI088531,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7571841370415728,0.7323263738319176
CLI088531,3,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7623620625293253,0.7323263738319176
CLI088532,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8083664183925111,0.8139405978229982
CLI088532,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.801049451886817,0.8139405978229982
CLI088532,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8039330886377096,0.8138114158654927
CLI088553,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8137985801364055,0.8066267411476755
CLI088553,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8066394122187015,0.8066267411476755
CLI088553,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8094612988040475,0.8064936883987985
CLI088556,1,OF020,Movistar Total Basico,149.9,20,30,Digital,0.7215540336491475,0.5639694742908073
CLI088556,2,OF021,Movistar Total Plus,189.9,35,60,Digital,0.7272180309023741,0.5639694742908073
CLI088556,3,OF022,Movistar Total Max,229.9,50,9999,Digital,0.7178839825494628,0.5518502099421457
CLI088558,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8059816174026759,0.8161882108431192
CLI088558,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7985962809359023,0.8161882108431192
CLI088558,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.801506663844212,0.8140706893364515
CLI088565,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7959638895609513,0.7863879150584627
CLI088565,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7882973876875777,0.7863879150584627
CLI088565,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7913177052492908,0.7862446270086676
CLI088573,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7993853767341401,0.8173993810380635
CLI088573,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8038964529397931,0.8173993810380635
CLI088573,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7964517895763809,0.8173993810380635
CLI088579,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7509806136616902,0.6441880139761065
CLI088579,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7562482404850814,0.6441880139761065
CLI088579,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7475627265484356,0.6441880139761065
CLI088587,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8164620810512789,0.81397868251196
CLI088587,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8093813335112866,0.81397868251196
CLI088587,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8121725223975269,0.8138495209493939
CLI088589,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7167906533753357,0.6338075618967497
CLI088589,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7225142824789594,0.6338075618967497
CLI088589,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7130827837941286,0.617366942954146
CLI088590,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8085219633022535,0.7950786729919843
CLI088590,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8128756839849051,0.7939758561166728
CLI088590,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8056895045844161,0.7939758561166728
CLI088595,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7604732048199893,0.78089651775629
CLI088595,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7656027047417497,0.78089651775629
CLI088595,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7571434734048853,0.78089651775629
CLI088597,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8197037021696749,0.8178517330804183
CLI088597,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8154727823540527,0.8177246585247501
CLI088597,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8127193276393315,0.8041226324216155
CLI088599,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8177419738678013,0.8077292237639253
CLI088599,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8219322258053254,0.8066779340764157
CLI088599,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8150146983097717,0.8066779340764157
CLI088603,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8070037444774254,0.8174588554876457
CLI088603,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7996476437453296,0.8174588554876457
CLI088603,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8025465903501,0.8168788095064905
CLI088620,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8214378427025789,0.8186393911148099
CLI088620,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8145054439030356,0.8186393911148099
CLI088620,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.817238543874808,0.8169248732573304
CLI088621,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7294418962045071,0.6227896867970736
CLI088621,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7350043694112562,0.6227896867970736
CLI088621,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7258363077703899,0.6061617819968139
CLI088632,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8123822073217954,0.818197490036357
CLI088632,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.816668058204071,0.818197490036357
CLI088632,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8095934039164033,0.818197490036357
CLI088646,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8016645540451346,0.8062107912813316
CLI088646,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8061368089976181,0.8051532019501867
CLI088646,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.798755904914883,0.8051532019501867
CLI088661,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8079934341090584,0.8155991649261949
CLI088661,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8006657380426216,0.8155991649261949
CLI088661,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8035535725173963,0.8154708734508636
CLI088711,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7742022474646105,0.7321010929253227
CLI088711,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7659584943965776,0.7321010929253227
CLI088711,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.769204206850946,0.7319338032227759
CLI088716,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8135101456181398,0.8128151376824408
CLI088716,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8063425268505741,0.8128151376824408
CLI088716,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8091677211325378,0.8122237252930631
CLI088721,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.7948783852282557,0.8080595387485575
CLI088721,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7871820016325528,0.8080595387485575
CLI088721,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7902139973274571,0.8079272371030317
CLI088723,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8084555253414124,0.8099193240323993
CLI088723,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8011411241574752,0.8099193240323993
CLI088723,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8040237572590425,0.8093209086468885
CLI088732,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8071393883879199,0.8183956480726707
CLI088732,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.799787175086072,0.8183956480726707
CLI088732,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8026846009508042,0.8182688686579512
CLI088735,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8250276799919016,0.826489604954898
CLI088735,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8182038064702434,0.826489604954898
CLI088735,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8208943968492722,0.82636727718107
CLI088736,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7799791246286764,0.7146544793155692
CLI088736,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7848091052239539,0.7146544793155692
CLI088736,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7768409801636939,0.7146544793155692
CLI088744,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7971954089636849,0.7671833121049668
CLI088744,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7895629467263603,0.7671833121049668
CLI088744,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7925699598763126,0.7670309582450097
CLI088750,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7850169843474508,0.7691830243810749
CLI088750,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7770543700268634,0.7691830243810749
CLI088750,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7801903628014699,0.7690315851535477
CLI088761,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7428372261768853,0.6322626407732956
CLI088761,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7482193601936691,0.6322626407732956
CLI088761,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7393463619441338,0.6322626407732956
CLI088768,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7188212372781162,0.6584815034303997
CLI088768,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7245196003798138,0.6584815034303997
CLI088768,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7151293871921819,0.6425238545039466
CLI088784,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8213694991036995,0.8122063749535521
CLI088784,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8144350463650629,0.8122063749535521
CLI088784,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8171689507535785,0.8116134849577592
CLI088786,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8055018499135377,0.8211915554488174
CLI088786,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7981028257386232,0.8211915554488174
CLI088786,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8010185626111577,0.8210663011282877
CLI088789,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7911861443905109,0.8040320644556939
CLI088789,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7958345020905728,0.8029654908165617
CLI088789,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7881644324432449,0.8029654908165617
CLI088791,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7951624660264482,0.7910423880939614
CLI088791,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7874738915534732,0.7910423880939614
CLI088791,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7905028354549193,0.7903999236335264
CLI088794,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8266020691137167,0.8158908988553893
CLI088794,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8198261873311606,0.8158908988553893
CLI088794,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8224979754503637,0.8157627644971657
CLI088800,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7309360872522356,0.48977184763142945
CLI088800,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7273429681371518,0.48977184763142945
CLI088800,3,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7364789388352472,0.44927945620779614
CLI088803,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7806094447179204,0.7849465687898464
CLI088803,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7725308857073039,0.7849465687898464
CLI088803,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7757121410816856,0.7812368456936285
CLI088807,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7797576921715442,0.781040882706323
CLI088807,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7845911912691079,0.781040882706323
CLI088807,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7766172939461207,0.781040882706323
CLI088820,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7940939944450685,0.8072421817042668
CLI088820,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7986940910238517,0.8061888679714586
CLI088820,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7911032514110432,0.8061888679714586
CLI088830,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8206113204088699,0.8155354467906972
CLI088830,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8136541125332124,0.8155354467906972
CLI088830,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8163969285866175,0.8154071210184642
CLI088836,1,OF020,Movistar Total Basico,149.9,20,30,Digital,0.8063803563402843,0.8184251692834199
CLI088836,2,OF021,Movistar Total Plus,189.9,35,60,Digital,0.8107713750580642,0.817419142833147
CLI088836,3,OF022,Movistar Total Max,229.9,50,9999,Digital,0.8035239161110949,0.817419142833147
CLI088839,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8179876679683437,0.8236640356075952
CLI088839,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8221734995775949,0.8226807466135444
CLI088839,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8152632383656644,0.8226807466135444
CLI088845,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8085936576623843,0.8073291279917362
CLI088845,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8129461253377348,0.8062761753531186
CLI088845,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8057620047069051,0.8062761753531186
CLI088865,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7515608483167413,0.6561017655522167
CLI088865,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.756820175674107,0.6561017655522167
CLI088865,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7481482543288839,0.6561017655522167
CLI088870,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7432879463545196,0.7024590532530696
CLI088870,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7486638389397731,0.7024590532530696
CLI088870,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7398010573307581,0.7024590532530696
CLI088884,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8135250175207038,0.8133289626412131
CLI088884,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8063578342875241,0.8133289626412131
CLI088884,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8091828581014587,0.8131994534827812
CLI088914,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8058819266378473,0.8145283272716465
CLI088914,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7984937441651407,0.8145283272716465
CLI088914,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8014052403097253,0.8112061620334996
CLI088919,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7902749515973415,0.8083235013675238
CLI088919,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7824531148052677,0.8083235013675238
CLI088919,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7855341271251531,0.8072617780836863
CLI088922,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7813817976273171,0.7934636969238309
CLI088922,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7861894270301584,0.7908682060627416
CLI088922,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7782579717833727,0.7908682060627416
CLI088925,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8270082920686405,0.8149089379626688
CLI088925,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8202448322820678,0.8149089379626688
CLI088925,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8229117533227412,0.8147802753350816
CLI088934,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8163720219921793,0.8170784461943145
CLI088934,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8205868598775694,0.8149865350416058
CLI088934,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8136289188024777,0.8149865350416058
CLI088944,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8242149519264177,0.8113876008991914
CLI088944,2,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8200666572256071,0.8112570574181247
CLI088944,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8173663987042433,0.797292037920483
CLI088947,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7918093953925528,0.7557586609467181
CLI088947,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7964474484922093,0.7557586609467181
CLI088947,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7887942948144546,0.7557586609467181
CLI088950,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.749451410345038,0.712342977238512
CLI088950,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7547408207711702,0.712342977238512
CLI088950,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7460196327386075,0.712342977238512
CLI088953,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8144571938516019,0.8145429782992887
CLI088953,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8073173530062836,0.8145429782992887
CLI088953,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8101316746090933,0.8144141192159484
CLI088958,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.7940626318683072,0.8109240930504341
CLI088958,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7863438674680041,0.8109240930504341
CLI088958,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7893846091353194,0.8107933035720598
CLI088961,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7983429314001229,0.8096042405371192
CLI088961,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7907423195421177,0.8096042405371192
CLI088961,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7937368826930018,0.808547931183065
CLI088969,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8189029150730318,0.8080737348998497
CLI088969,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8118946381233675,0.8080737348998497
CLI088969,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8146574525677438,0.8079414407137836
CLI088971,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8314061146475942,0.8152165746876292
CLI088971,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8247781665629578,0.8152165746876292
CLI088971,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8273919827100406,0.8146310193029578
CLI088989,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7822166665570749,0.8140943262960252
CLI088989,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7741801691978807,0.8140943262960252
CLI088989,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7773450065728156,0.813965226677665
CLI088990,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8286091924309565,0.8190484974640755
CLI088990,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8326007443687766,0.8180451567892338
CLI088990,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8260099325028226,0.8180451567892338
CLI089002,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.776102736835597,0.7719020078735986
CLI089002,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7679075689288082,0.7719020078735986
CLI089002,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7711343278701915,0.7717518232090844
CLI089006,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7813016246572008,0.8147306618424391
CLI089006,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7732411496178074,0.8147306618424391
CLI089006,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.776415346534723,0.8146019034834815
CLI089008,1,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7704408179594217,0.730059477075963
CLI089008,2,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.7754198976164962,0.730059477075963
CLI089008,3,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7672072330160632,0.730059477075963
CLI089015,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7108726403799608,0.6567746190046589
CLI089015,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7166685957016316,0.6567746190046589
CLI089015,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7071189488344211,0.6407807234915635
CLI089019,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8106226534968489,0.8041083245404679
CLI089019,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8033708799210763,0.8041083245404679
CLI089019,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.806229008508798,0.8039739600759624
CLI089028,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8008042514356413,0.8053863418952283
CLI089028,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.7932723864773901,0.8053863418952283
CLI089028,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.7962400730379223,0.8052526417322784
CLI089030,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.821747380200995,0.825616545460271
CLI089030,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8148242896667507,0.825616545460271
CLI089030,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8175537440406861,0.8177758551119018
CLI089038,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7690214951162921,0.7497499617054116
CLI089038,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7740223300597404,0.7497499617054116
CLI089038,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7657739955858892,0.7497499617054116
CLI089039,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7564547063235495,0.7360559687032459
CLI089039,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7616432900197326,0.7360559687032459
CLI089039,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7530872501412319,0.7360559687032459
CLI089059,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8158124060318479,0.813825998465865
CLI089059,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8087124667345004,0.813825998465865
CLI089059,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8115111688502606,0.8132370460463907
CLI089065,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7865445452834782,0.7847480784574344
CLI089065,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7912689691702856,0.7847480784574344
CLI089065,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.7834740474927842,0.7847480784574344
CLI089076,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8154641045557508,0.8168991064237533
CLI089076,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8083538931501763,0.8168991064237533
CLI089076,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8111566164517304,0.8163176814393691
CLI089093,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8084380283033366,0.8154158698948014
CLI089093,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8011231233320029,0.8154158698948014
CLI089093,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8040059535345239,0.8148308026025096
CLI089096,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8126624112970331,0.8145142691409695
CLI089096,2,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8083048986930493,0.8143853946555484
CLI089096,3,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.805470001577683,0.8005949462334679
CLI089100,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8158738219748543,0.8136469589624381
CLI089100,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8200975751469035,0.8126205197939376
CLI089100,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.813124980097532,0.8126205197939376
CLI089106,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8269202939663876,0.8151577020045156
CLI089106,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8201541418989299,0.8151577020045156
CLI089106,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8228221178187253,0.8145720024944285
CLI089107,1,OF020,Movistar Total Basico,149.9,20,30,Call In,0.7936219393960661,0.7984605051542041
CLI089107,2,OF021,Movistar Total Plus,189.9,35,60,Call In,0.7982299024092604,0.7984605051542041
CLI089107,3,OF022,Movistar Total Max,229.9,50,9999,Call In,0.79062614767005,0.7984605051542041
CLI089118,1,OF021,Movistar Total Plus,189.9,35,60,Call Out,0.8311412611418393,0.8166514493813148
CLI089118,2,OF022,Movistar Total Max,229.9,50,9999,Call Out,0.8245050986761384,0.8166514493813148
CLI089118,3,OF020,Movistar Total Basico,149.9,20,30,Call Out,0.8271221344199053,0.8165237253105355
CLI089133,1,OF021,Movistar Total Plus,189.9,35,60,Call In,0.8205085103498856,0.8075632349902198
CLI089133,2,OF022,Movistar Total Max,229.9,50,9999,Call In,0.8135482211557916,0.8075632349902198
CLI089133,3,OF020,Movistar Total Basico,149.9,20,30,Call In,0.8162922439144744,0.8074306727749029
